%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1631907856326700855,35381,1631907856330531874,gps,0,0,39.811203163107955,-86.33946189610744,261.62286310084164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907856376693476,35382,1631907856378417645,gps,0,0,39.81121015971113,-86.33945695281005,261.6274359822273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907856426678147,35383,1631907856428203384,gps,0,0,39.8112171511957,-86.33945198996653,261.6258974056691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907856476699506,35384,1631907856478735313,gps,0,0,39.8112242015739,-86.3394471578299,261.6305376216769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907856526710093,35385,1631907856533436742,gps,0,0,39.81123123268671,-86.33944234382335,261.6283076638356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907856576682266,35386,1631907856578766198,gps,0,0,39.81123833918242,-86.33943760518646,261.6381027866155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907856626671263,35387,1631907856627227151,gps,0,0,39.81124546902643,-86.33943294067939,261.63877411186695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907856651702174,35388,1631907856680300433,gps,0,0,39.81125256362285,-86.33942833149159,261.6388191068545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907856726690302,35389,1631907856728442885,gps,0,0,39.81125968865855,-86.33942384596926,261.64343905542046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907856776679730,35390,1631907856778613484,gps,0,0,39.8112668199624,-86.33941937873502,261.64155380707234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907856826629254,35391,1631907856830561120,gps,0,0,39.811273988697245,-86.33941496279526,261.640124081634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907856876700746,35392,1631907856879559564,gps,0,0,39.81128119640252,-86.33941062049617,261.64635107759386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907856926702911,35393,1631907856929548872,gps,0,0,39.81128840932201,-86.33940638208729,261.6380094559863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907856976703479,35394,1631907856979941514,gps,0,0,39.81129565036898,-86.33940213497618,261.63908163271844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857051635852,35395,1631907857057198028,gps,0,0,39.81130295147931,-86.33939800315683,261.6353068239987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857076695896,35396,1631907857081459667,gps,0,0,39.811310240596626,-86.33939395203136,261.64708057325333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857126681177,35397,1631907857129854947,gps,0,0,39.81131752257403,-86.33938995779982,261.64652120601386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857176697847,35398,1631907857178053113,gps,0,0,39.811324868339135,-86.33938600218983,261.65214216988534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857226690765,35399,1631907857228176853,gps,0,0,39.81133221650279,-86.33938221285707,261.67116880230606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857276661437,35400,1631907857279623162,gps,0,0,39.8113395926955,-86.33937843626421,261.66216940712184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857326674495,35401,1631907857332408063,gps,0,0,39.81134694084347,-86.33937464126562,261.65839693602175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857376696089,35402,1631907857377983689,gps,0,0,39.81135434589938,-86.33937100040755,261.658268279396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857426674174,35403,1631907857428032228,gps,0,0,39.81136174006364,-86.33936744276937,261.6620148746297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857476719056,35404,1631907857478573865,gps,0,0,39.8113691598444,-86.33936397660472,261.6644219746813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857526705502,35405,1631907857533570332,gps,0,0,39.81137662923012,-86.33936057159302,261.6726665273309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857576698010,35406,1631907857579614141,gps,0,0,39.81138412657754,-86.33935720694534,261.6699357200414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857626646273,35407,1631907857627066718,gps,0,0,39.81139161919385,-86.33935393632298,261.67001463565975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857676725791,35408,1631907857678737794,gps,0,0,39.811399135767395,-86.33935070490439,261.6638411898166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857726641152,35409,1631907857728832150,gps,0,0,39.81140672794834,-86.3393476131163,261.6778625873849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857776674888,35410,1631907857778400567,gps,0,0,39.811414285606496,-86.33934450940716,261.678603971377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857826720864,35411,1631907857826609494,gps,0,0,39.811421843907304,-86.33934151909024,261.68675153609365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857876672148,35412,1631907857880036701,gps,0,0,39.811429391398875,-86.33933858660728,261.6967911841348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857926689331,35413,1631907857929371654,gps,0,0,39.811436988188426,-86.33933571237695,261.6936357067898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907857976681286,35414,1631907857976723765,gps,0,0,39.81144461518367,-86.33933292519451,261.69883161596954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858051680606,35415,1631907858060697461,gps,0,0,39.81145219944524,-86.33933016907972,261.6892799716443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858076658335,35416,1631907858078420302,gps,0,0,39.81145970722194,-86.33932757811552,261.7168718473986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858126719457,35417,1631907858135680247,gps,0,0,39.8114672580404,-86.33932501217163,261.7178061911836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858176694447,35418,1631907858187098008,gps,0,0,39.81147480283462,-86.33932243264213,261.7112097693607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858226722665,35419,1631907858232247415,gps,0,0,39.81148235291607,-86.33932001633315,261.7173102190718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858276730707,35420,1631907858278367236,gps,0,0,39.81148993764985,-86.3393176879839,261.73484443780035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858326690071,35421,1631907858328548967,gps,0,0,39.81149748197535,-86.3393153731808,261.7416068222374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858376707740,35422,1631907858378358217,gps,0,0,39.81150501613284,-86.33931314060274,261.75353030487895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858426714565,35423,1631907858428265613,gps,0,0,39.81151263215828,-86.33931089230124,261.7574463747442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858476708916,35424,1631907858478732263,gps,0,0,39.81152026311626,-86.33930869114569,261.7675069058314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858526714477,35425,1631907858532958509,gps,0,0,39.81152792140926,-86.33930659181443,261.7791138337925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858576711503,35426,1631907858578586345,gps,0,0,39.81153561704876,-86.33930450055519,261.78031090740114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858626688394,35427,1631907858627264325,gps,0,0,39.81154333951085,-86.3393024882205,261.79563509952277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858676618919,35428,1631907858675999960,gps,0,0,39.81155110021294,-86.33930051684636,261.7997378781438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858726696325,35429,1631907858729859458,gps,0,0,39.81155887164384,-86.33929857504666,261.80472290329635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858776729594,35430,1631907858779073645,gps,0,0,39.81156668561029,-86.3392967056157,261.8124138340354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858826702187,35431,1631907858829720491,gps,0,0,39.81157451010059,-86.33929490375539,261.82212464604527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858876641906,35432,1631907858879618287,gps,0,0,39.811582382655864,-86.33929313911001,261.827301052399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858926688541,35433,1631907858929064317,gps,0,0,39.81159024531985,-86.33929147508522,261.837687891908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907858976676523,35434,1631907858976668770,gps,0,0,39.81159811030643,-86.33928985490611,261.84404258895665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859051700693,35435,1631907859056789966,gps,0,0,39.811606014567445,-86.33928826904018,261.84792496077716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859076758258,35436,1631907859079589103,gps,0,0,39.811613891710785,-86.33928671440978,261.84979602880776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859126721451,35437,1631907859131382745,gps,0,0,39.81162178862924,-86.33928525446173,261.8606127034873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859176788152,35438,1631907859180401794,gps,0,0,39.81162966000931,-86.33928385449086,261.8798885932192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859226722201,35439,1631907859227188484,gps,0,0,39.81163752719321,-86.33928246494708,261.8803777517751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859276706230,35440,1631907859281269187,gps,0,0,39.811645312930736,-86.33928117654617,261.89030706323683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859326727994,35441,1631907859330631347,gps,0,0,39.81165311607669,-86.33927988941217,261.88416147977114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859376736089,35442,1631907859378860211,gps,0,0,39.81166093221029,-86.33927873326243,261.8999443454668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859426655651,35443,1631907859430614660,gps,0,0,39.811668750215006,-86.3392775887926,261.89616055227816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859476743506,35444,1631907859478973414,gps,0,0,39.81167654386835,-86.339276561774,261.9100472284481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859526717571,35445,1631907859533604128,gps,0,0,39.811684352715375,-86.3392755400421,261.91759393922985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859576701179,35446,1631907859578477762,gps,0,0,39.81169213927615,-86.33927459698992,261.9221980087459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859626762256,35447,1631907859629360284,gps,0,0,39.81169995083228,-86.33927374885076,261.93623997457325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859676752821,35448,1631907859679824362,gps,0,0,39.811707794884654,-86.33927293506042,261.9432672066614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859726742136,35449,1631907859728859178,gps,0,0,39.81171559851822,-86.33927216753432,261.9468519585207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859776684286,35450,1631907859778181481,gps,0,0,39.811723432558225,-86.33927144128953,261.9536115946248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859826719747,35451,1631907859826566972,gps,0,0,39.811731260130436,-86.33927082798007,261.96897053625435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859876747839,35452,1631907859878572511,gps,0,0,39.811739144099164,-86.33927022722507,261.9710897700861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859926665420,35453,1631907859928817993,gps,0,0,39.81174699895164,-86.33926971405519,261.9832123015076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907859976702375,35454,1631907859977074518,gps,0,0,39.81175489161564,-86.33926924266699,261.98277019523084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860051629414,35455,1631907860056568697,gps,0,0,39.81176279976703,-86.33926885333793,261.9848949322477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860076683394,35456,1631907860079668419,gps,0,0,39.81177067807336,-86.3392685001751,261.99025516957045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860126718922,35457,1631907860132229356,gps,0,0,39.8117785934664,-86.3392681914428,261.99784616194665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860176726554,35458,1631907860186781567,gps,0,0,39.81178649917531,-86.33926796371476,262.0023477487266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860226740981,35459,1631907860232039952,gps,0,0,39.811794420036534,-86.33926773884416,262.0042543997988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860276725092,35460,1631907860278435750,gps,0,0,39.811802341307946,-86.33926760369553,262.0258755516261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860326731054,35461,1631907860329812506,gps,0,0,39.8118102546397,-86.33926747335383,262.0320195555687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860376911562,35462,1631907860377976371,gps,0,0,39.811818177993885,-86.33926736243961,262.02975542936474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860426710586,35463,1631907860428677733,gps,0,0,39.811826148691786,-86.33926732816836,262.0374697558582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860476715570,35464,1631907860479776622,gps,0,0,39.81183412310697,-86.33926729775875,262.0317488312721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860526648915,35465,1631907860535641536,gps,0,0,39.811842070557155,-86.3392673260182,262.0300560425967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860576699487,35466,1631907860578179932,gps,0,0,39.81185003050535,-86.33926738652282,262.03137221746147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860626735117,35467,1631907860628614728,gps,0,0,39.811857979890455,-86.33926749985282,262.03237880021334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860676751371,35468,1631907860678840796,gps,0,0,39.81186594321173,-86.33926763831546,262.0331560280174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860726755119,35469,1631907860729326031,gps,0,0,39.81187393000457,-86.33926778726695,262.03545351326466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860776751693,35470,1631907860778632620,gps,0,0,39.81188187285808,-86.3392679642187,262.03640996385366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860826848488,35471,1631907860826462664,gps,0,0,39.811889854658034,-86.3392681584287,262.04002445656806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860876749502,35472,1631907860878617559,gps,0,0,39.81189781185436,-86.33926833910981,262.0292659057304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860926755587,35473,1631907860928587807,gps,0,0,39.81190580877938,-86.33926850915651,262.0296838004142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907860976708956,35474,1631907860976696966,gps,0,0,39.811913739755816,-86.33926877306666,262.03328770864755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861051747464,35475,1631907861056977656,gps,0,0,39.8119217043553,-86.33926908023007,262.0386635689065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861076742586,35476,1631907861078660046,gps,0,0,39.81192965287467,-86.33926942660254,262.0299303745851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861126727251,35477,1631907861129304730,gps,0,0,39.811937612877855,-86.33926979056275,262.0228249495849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861201751490,35478,1631907861201269307,gps,0,0,39.81194554587129,-86.33927018146572,262.02070863731205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861226740526,35479,1631907861230297252,gps,0,0,39.811953501395195,-86.33927055271077,262.0209749704227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861276717518,35480,1631907861282394090,gps,0,0,39.811961499167715,-86.33927094697282,262.0136135732755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861326755778,35481,1631907861329417221,gps,0,0,39.81196946434424,-86.33927134285261,262.0138223040849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861376762995,35482,1631907861379914001,gps,0,0,39.81197746633507,-86.33927175265876,262.0142857991159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861426728110,35483,1631907861429596242,gps,0,0,39.81198548721916,-86.33927212188087,262.0123019628227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861476675950,35484,1631907861479117799,gps,0,0,39.811993505733156,-86.33927251790932,262.0136104468256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861526728652,35485,1631907861534556143,gps,0,0,39.81200151750254,-86.33927290297828,262.0097529999912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861576705996,35486,1631907861577027065,gps,0,0,39.812009491162684,-86.33927339211955,262.017628592439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861626764097,35487,1631907861628046632,gps,0,0,39.81201751342545,-86.3392738327396,262.01362612843513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861676746930,35488,1631907861677678022,gps,0,0,39.81202549704016,-86.33927424371255,262.0126318978146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861726732999,35489,1631907861729406752,gps,0,0,39.8120334710532,-86.33927471529103,262.0205246852711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861776745023,35490,1631907861778296961,gps,0,0,39.81204144825275,-86.33927517081909,262.011641100049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861826734995,35491,1631907861827259728,gps,0,0,39.812049421336226,-86.33927562349079,262.00882191117853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861876724814,35492,1631907861878456582,gps,0,0,39.812057428154816,-86.33927608830763,262.0089499996975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861926715007,35493,1631907861929528586,gps,0,0,39.81206538391274,-86.33927657240321,262.0137960249558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907861976746418,35494,1631907861978026772,gps,0,0,39.81207335618231,-86.33927705310656,262.0043200440705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862051746023,35495,1631907862064339161,gps,0,0,39.81208128538396,-86.33927752932712,262.00442714150995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862076753698,35496,1631907862079518229,gps,0,0,39.812089256492975,-86.33927798457788,262.00479623954743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862126741603,35497,1631907862128641255,gps,0,0,39.81209720811394,-86.33927848316844,261.9984008278698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862176713293,35498,1631907862198194356,gps,0,0,39.81210513458248,-86.33927892577269,261.9971347413957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862226766275,35499,1631907862232224742,gps,0,0,39.812113110348214,-86.33927936691678,262.001583436504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862276748803,35500,1631907862278791994,gps,0,0,39.8121210988261,-86.33927979509905,261.99879033118486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862326768508,35501,1631907862330059842,gps,0,0,39.81212906430592,-86.33928022285136,261.992316223681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862376834397,35502,1631907862377259403,gps,0,0,39.812137072916705,-86.33928063883886,261.9897660193965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862426769039,35503,1631907862426565885,gps,0,0,39.81214505468253,-86.33928106495884,261.9890726702288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862476700423,35504,1631907862478607077,gps,0,0,39.812153073234356,-86.33928147321974,261.9802966620773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862526765555,35505,1631907862533876161,gps,0,0,39.812161064837504,-86.33928186921433,261.98346031829715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862576746533,35506,1631907862578240217,gps,0,0,39.81216901892074,-86.33928231318225,261.9822233496234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862626767021,35507,1631907862628262159,gps,0,0,39.81217700284956,-86.33928270816699,261.9879436241463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862676761143,35508,1631907862678215231,gps,0,0,39.81218498451505,-86.33928310552037,261.9867378100753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862726749689,35509,1631907862728799371,gps,0,0,39.812192970076055,-86.33928351262708,261.98988222610205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862776753769,35510,1631907862779352736,gps,0,0,39.81220093705099,-86.33928387059714,261.9866180540994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862826699636,35511,1631907862827204411,gps,0,0,39.81220890025976,-86.3392842061654,261.9827965758741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862876758871,35512,1631907862880036093,gps,0,0,39.81221688023022,-86.33928458043644,261.98416820541024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862926749596,35513,1631907862928927013,gps,0,0,39.812224863442864,-86.33928491737241,261.9796034684405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907862976771143,35514,1631907862978160662,gps,0,0,39.81223278869135,-86.33928522295673,261.98701809346676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863051756188,35515,1631907863057095651,gps,0,0,39.81224074911409,-86.3392855642114,261.9867561152205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863076768707,35516,1631907863078446838,gps,0,0,39.81224870415357,-86.33928588613048,261.9889440862462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863126768637,35517,1631907863129570484,gps,0,0,39.81225666859931,-86.33928622157914,261.9890689412132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863201747166,35518,1631907863199335359,gps,0,0,39.812264606415084,-86.33928655880246,261.99565343838185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863226761777,35519,1631907863229327071,gps,0,0,39.81227257278827,-86.33928688353828,261.9861021861434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863277086927,35520,1631907863278701543,gps,0,0,39.81228056791277,-86.33928718857695,261.983555553481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863326704134,35521,1631907863329184997,gps,0,0,39.81228852556946,-86.33928747627938,261.98241955880076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863376763297,35522,1631907863385405829,gps,0,0,39.81229650254325,-86.33928775433348,261.986051463522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863427000003,35523,1631907863426578693,gps,0,0,39.81230447253347,-86.33928803705234,261.98640055861324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863476794647,35524,1631907863478613078,gps,0,0,39.8123124635576,-86.33928829959612,261.98312650155276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863526716895,35525,1631907863533775280,gps,0,0,39.812320432794564,-86.33928859339224,261.98348102066666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863576766666,35526,1631907863577079864,gps,0,0,39.812328429312245,-86.3392888829072,261.97765591647476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863626771140,35527,1631907863627277925,gps,0,0,39.81233639506067,-86.33928914640396,261.9719579350203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863676762905,35528,1631907863678497843,gps,0,0,39.81234437891863,-86.33928941975793,261.9749458488077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863726775563,35529,1631907863729141853,gps,0,0,39.812352377349356,-86.33928962190247,261.969428088516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863776670843,35530,1631907863780672194,gps,0,0,39.812360350191604,-86.33928986384413,261.97046692762524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863826789507,35531,1631907863827230012,gps,0,0,39.812368344561115,-86.33929011732339,261.968160873279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863876772078,35532,1631907863878655581,gps,0,0,39.81237631986956,-86.33929034199521,261.97150004003197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863926787801,35533,1631907863929157717,gps,0,0,39.81238428029999,-86.33929052083403,261.9691319344565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907863976815869,35534,1631907863978187954,gps,0,0,39.81239224096154,-86.33929076495819,261.97922657988966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907864051766879,35535,1631907864056683932,gps,0,0,39.81240018936785,-86.3392909837193,261.9688955489546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
